Degrees and Certificates Awarded by Curriculum Area,
DimYear,InstTypeList,InstList,MajorTypeDesc,LevelGroupDesc,CIPGroupDesc,CIPDesc,Count,
"2016","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","24 - Liberal Arts and Sciences, General Studies and Humanities","24010200 - General Studies","9",
"2016","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","26 - Biological and Biomedical Sciences","26010100 - Biology/Biological Sciences, General","4",
"2016","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010400 - Criminal Justice/Safety Studies","8",
"2016","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","45 - Social Sciences","45110100 - Sociology","2",
"2016","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","52 - Business, Management, Marketing and Related Support Services","52010100 - Business/Commerce, General","17",
"2016","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","6",
"2016","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15040400 - Instrumentation Technology/Technician","1",
"2016","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","24 - Liberal Arts and Sciences, General Studies and Humanities","24010200 - General Studies","2",
"2016","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","5",
"2016","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","51 - Health Professions and Related Programs","51060100 - Dental Assisting/Assistant","6",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","2",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","50",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","9",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","37",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","7",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","3",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","7",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010200 - Corrections","10",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","22",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51080500 - Pharmacy Technician/Assistant","4",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51390100 - Licensed Practical/Vocational Nurse Training","50",
"2016","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","9",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","13 - Education","13120600 - Teacher Education, Multiple Levels","3",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","24 - Liberal Arts and Sciences, General Studies and Humanities","24010200 - General Studies","77",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","31 - Parks, Recreation, Leisure and Fitness Studies","31050100 - Health and Physical Education/Fitness, General","4",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010400 - Criminal Justice/Safety Studies","3",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","50 - Visual and Performing Arts","50050100 - Drama and Dramatics/Theatre Arts, General","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","50 - Visual and Performing Arts","50070200 - Fine/Studio Arts, General","1",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","23",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Core Curriculum Completer","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","111",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","09 - Communication, Journalism, Related Programs","09070100 - Radio and Television","4",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","11 - Computer and Information Sciences and Support Services","11020100 - Computer Programming/Programmer, General","3",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","11 - Computer and Information Sciences and Support Services","11080100 - Web Page, Digital/Multimedia and Information Resources Design","2",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","11 - Computer and Information Sciences and Support Services","11090100 - Computer Systems Networking and Telecommunications","2",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","22 - Legal Professions and Studies","22030200 - Legal Assistant/Paralegal","10",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","50 - Visual and Performing Arts","50090100 - Music, General","9",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","50 - Visual and Performing Arts","50090300 - Music Performance, General","3",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51071300 - Medical Insurance Coding Specialist/Coder","2",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51090900 - Surgical Technology/Technologist","7",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","1",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52030200 - Accounting Technology/Technician and Bookkeeping","1",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11080100 - Web Page, Digital/Multimedia and Information Resources Design","2",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11090100 - Computer Systems Networking and Telecommunications","2",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","12 - Personal and Culinary Services","12040100 - Cosmetology/Cosmetologist, General","20",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15030300 - Electrical, Electronic and Communications Engineering Technology/Technician","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15130100 - Drafting and Design Technology/Technician, General","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47020100 - Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technicia","29",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","31",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","9",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","50 - Visual and Performing Arts","50090100 - Music, General","4",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","50 - Visual and Performing Arts","50090300 - Music Performance, General","3",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51071300 - Medical Insurance Coding Specialist/Coder","3",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","7",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51150100 - Substance Abuse/Addiction Counseling","1",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","52 - Business, Management, Marketing and Related Support Services","52030200 - Accounting Technology/Technician and Bookkeeping","1",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","15 - Engineering Technologies and Engineering-Related Fields","15030300 - Electrical, Electronic and Communications Engineering Technology/Technician","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","34",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","47 - Mechanic and Repair Technologies/Technicians","47020100 - Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technicia","12",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","52 - Business, Management, Marketing and Related Support Services","52040100 - Administrative Assistant and Secretarial Science, General","7",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Certificate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","36",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51090900 - Surgical Technology/Technologist","6",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51390100 - Licensed Practical/Vocational Nurse Training","56",
"2016","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Certificate","52 - Business, Management, Marketing and Related Support Services","52040100 - Administrative Assistant and Secretarial Science, General","5",
"2017","Lamar State Colleges","Lamar Institute of Technology","Academic","Associate","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","13",
"2017","Lamar State Colleges","Lamar Institute of Technology","Academic","Associate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010700 - Criminal Justice/Police Science","2",
"2017","Lamar State Colleges","Lamar Institute of Technology","Academic","Associate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","2",
"2017","Lamar State Colleges","Lamar Institute of Technology","Academic","Core Curriculum Completer","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","15",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","4",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040400 - Instrumentation Technology/Technician","88",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","6",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15070100 - Occupational Safety and Health Technology/Technician","12",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15120200 - Computer Technology/Computer Systems Technology","3",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15130100 - Drafting and Design Technology/Technician, General","35",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","19 - Family and Consumer Sciences/Human Sciences","19070900 - Child Care Provider/Assistant","10",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","155",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010700 - Criminal Justice/Police Science","13",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","44 - Public Administration and Social Service Professions","44040100 - Public Administration","1",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47030300 - Industrial Mechanics and Maintenance Technology","10",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","7",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","48 - Precision Production","48050800 - Welding Technology/Welder","13",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","51 - Health Professions and Related Programs","51060200 - Dental Hygiene/Hygienist","24",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","51 - Health Professions and Related Programs","51070700 - Health Information/Medical Records Technology/Technician","4",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","51 - Health Professions and Related Programs","51090400 - Emergency Medical Technology/Technician (EMT Paramedic)","7",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","51 - Health Professions and Related Programs","51090800 - Respiratory Care Therapy/Therapist","17",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","51 - Health Professions and Related Programs","51091000 - Diagnostic Medical Sonography/Sonographer and Ultrasound Technician","17",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","51 - Health Professions and Related Programs","51091100 - Radiologic Technology/Science - Radiographer","18",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","14",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52030200 - Accounting Technology/Technician and Bookkeeping","5",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52040100 - Administrative Assistant and Secretarial Science, General","4",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52150100 - Real Estate","3",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","4",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15050100 - Heating, Ventilation , Air Conditioning and Refrigeration Technology/Technician","11",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15070100 - Occupational Safety and Health Technology/Technician","3",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15100100 - Construction Engineering Technology/Technician","1",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15120200 - Computer Technology/Computer Systems Technology","17",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","19 - Family and Consumer Sciences/Human Sciences","19070900 - Child Care Provider/Assistant","1",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010700 - Criminal Justice/Police Science","42",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43020300 - Fire Science/Firefighting","26",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","44 - Public Administration and Social Service Professions","44040100 - Public Administration","3",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","46 - Construction Trades","46030300 - Lineworker","19",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47030300 - Industrial Mechanics and Maintenance Technology","2",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060500 - Diesel Mechanics Technology/Technician","12",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","38",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","51 - Health Professions and Related Programs","51070700 - Health Information/Medical Records Technology/Technician","10",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","51 - Health Professions and Related Programs","51071300 - Medical Insurance Coding Specialist/Coder","4",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","51 - Health Professions and Related Programs","51080500 - Pharmacy Technician/Assistant","8",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","51 - Health Professions and Related Programs","51090400 - Emergency Medical Technology/Technician (EMT Paramedic)","12",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","52 - Business, Management, Marketing and Related Support Services","52030200 - Accounting Technology/Technician and Bookkeeping","1",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","52 - Business, Management, Marketing and Related Support Services","52040100 - Administrative Assistant and Secretarial Science, General","1",
"2017","Lamar State Colleges","Lamar Institute of Technology","Technical","Certificate","52 - Business, Management, Marketing and Related Support Services","52150100 - Real Estate","2",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","2",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","13 - Education","13120600 - Teacher Education, Multiple Levels","16",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","23 - English Language and Literature/Letters","23130400 - Rhetoric and Composition","1",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","43",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","26 - Biological and Biomedical Sciences","26010100 - Biology/Biological Sciences, General","2",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010400 - Criminal Justice/Safety Studies","4",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","45 - Social Sciences","45110100 - Sociology","2",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Associate","52 - Business, Management, Marketing and Related Support Services","52010100 - Business/Commerce, General","17",
"2017","Lamar State Colleges","Lamar State College-Orange","Academic","Core Curriculum Completer","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","78",
"2017","Lamar State Colleges","Lamar State College-Orange","Technical","Associate","15 - Engineering Technologies and Engineering-Related Fields","15040400 - Instrumentation Technology/Technician","6",
"2017","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","4",
"2017","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15040400 - Instrumentation Technology/Technician","4",
"2017","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","7",
"2017","Lamar State Colleges","Lamar State College-Orange","Technical","Certificate","51 - Health Professions and Related Programs","51060100 - Dental Assisting/Assistant","43",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","2",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","76",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","7",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","39",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Associate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","3",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","11 - Computer and Information Sciences and Support Services","11010100 - Computer and Information Sciences, General","4",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","42",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010200 - Corrections","2",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","25",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51080500 - Pharmacy Technician/Assistant","9",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","51 - Health Professions and Related Programs","51390100 - Licensed Practical/Vocational Nurse Training","177",
"2017","Lamar State Colleges","Lamar State College-Orange","Tech-Prep","Certificate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","1",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","13 - Education","13120600 - Teacher Education, Multiple Levels","2",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","24 - Liberal Arts and Sciences, General Studies and Humanities","24010200 - General Studies","59",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","31 - Parks, Recreation, Leisure and Fitness Studies","31050100 - Health and Physical Education/Fitness, General","5",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","43 - Homeland Security, Law Enforcement, Firefighting and Related Protective Services","43010400 - Criminal Justice/Safety Studies","5",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","50 - Visual and Performing Arts","50050100 - Drama and Dramatics/Theatre Arts, General","3",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Associate","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","18",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Academic","Core Curriculum Completer","24 - Liberal Arts and Sciences, General Studies and Humanities","24010100 - Liberal Arts and Sciences/Liberal Studies","91",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","09 - Communication, Journalism, Related Programs","09070100 - Radio and Television","3",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","11 - Computer and Information Sciences and Support Services","11020100 - Computer Programming/Programmer, General","1",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","11 - Computer and Information Sciences and Support Services","11080100 - Web Page, Digital/Multimedia and Information Resources Design","3",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","22 - Legal Professions and Studies","22030200 - Legal Assistant/Paralegal","3",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","47 - Mechanic and Repair Technologies/Technicians","47020100 - Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technicia","7",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","50 - Visual and Performing Arts","50090100 - Music, General","7",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","50 - Visual and Performing Arts","50090300 - Music Performance, General","2",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51071300 - Medical Insurance Coding Specialist/Coder","2",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","12",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51090900 - Surgical Technology/Technologist","7",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51150100 - Substance Abuse/Addiction Counseling","4",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","27",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Associate","52 - Business, Management, Marketing and Related Support Services","52030200 - Accounting Technology/Technician and Bookkeeping","1",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","11 - Computer and Information Sciences and Support Services","11080100 - Web Page, Digital/Multimedia and Information Resources Design","4",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","12 - Personal and Culinary Services","12040100 - Cosmetology/Cosmetologist, General","22",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15030300 - Electrical, Electronic and Communications Engineering Technology/Technician","14",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","15 - Engineering Technologies and Engineering-Related Fields","15130100 - Drafting and Design Technology/Technician, General","3",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47020100 - Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technicia","32",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","35",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","48 - Precision Production","48050800 - Welding Technology/Welder","7",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","50 - Visual and Performing Arts","50090100 - Music, General","2",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","50 - Visual and Performing Arts","50090300 - Music Performance, General","2",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51071300 - Medical Insurance Coding Specialist/Coder","4",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51071600 - Medical Administrative/Executive Assistant and Medical Secretary","14",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51090900 - Surgical Technology/Technologist","8",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","51 - Health Professions and Related Programs","51390100 - Licensed Practical/Vocational Nurse Training","31",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Technical","Certificate","52 - Business, Management, Marketing and Related Support Services","52030200 - Accounting Technology/Technician and Bookkeeping","1",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","12 - Personal and Culinary Services","12040100 - Cosmetology/Cosmetologist, General","2",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","15 - Engineering Technologies and Engineering-Related Fields","15030300 - Electrical, Electronic and Communications Engineering Technology/Technician","14",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","41 - Science Technologies/Technicians","41030100 - Chemical Technology/Technician","54",
"2017","Lamar State Colleges","Lamar State College-Port Arthur","Tech-Prep","Associate","47 - Mechanic and Repair Technologies/Technicians","47060400 - Automobile/Automotive Mechanics Technology/Technician","5",
